content_id,addr1,addr2,collected_at,created_time,expguide,first_image,homepage,infocenter,map_level,map_x,map_y,parking,restdate,sigungu_code,title,usetime,zipcode,content_type_id,ldong_regn_code,ldong_signgu_code,category,overview,detail_info,avg_rating,review_count
264432,강원특별자치도 춘천시 조양동 52,,2026-07-30 12:38:44.641711,2003-11-06 02:37:05,,http://tong.visitkorea.or.kr/cms/resource/43/3578143_image2_1.jpg,"<a href=""https://www.chuncheon.go.kr/tour/destination/all-tour/detail/?tourId=231&pageIndex=1&parntsSortOrdr=5&searchWrd=%EB%8B%AD%EA%B0%88%EB%B9%84&searchType=%E2%80%9C"" target=""_blank"" title=""새창 : 내곁에 춘천으로 이동"">https://www.chuncheon.go.kr/tour</a>",춘천역 관광안내소 033-250-4312,6,127.7284297351,37.8800898403,가능,점포별 상이,13,춘천 명동 닭갈비 골목,점포별 상이,24352,12,51,110,4,"춘천 중심가인 명동에 닭갈비 전문점이 모여 있는 골목. 춘천 닭갈비는 1960년대 돼지고기 대신 닭고기를 양념에 재운 후 갈비처럼 숯불에 구워 먹으면서 그 역사가 시작됐다고 알려져 있다. 이후 닭고기에 양배추, 양파 등 각종 채소를 넣고 철판에 볶아 먹는 형태로 변화했다. 저렴한 가격에 푸짐하게 먹을 수 있어 대학생이나 군인들이 즐겨 찾았고 이때 닭갈비는 ‘서민 갈비’, ‘대학생 갈비’라는 애칭을 얻었다. 1970~80년대 춘천 명동 뒷골목에 닭갈비 가게들이 하나, 둘 문을 열면서 닭갈비 골목이 형성됐다. 골목 양쪽으로 닭갈비 가게가 늘어서 있다. 이 골목에서 숯불 닭갈비와 철판 닭갈비는 물론 또 다른 춘천 향토 음식인 춘천막국수도 맛볼 수 있다. 골목에는 춘천 닭갈비의 역사를 설명하는 안내판이 설치되어 있다. <무한도전> 등 매스컴에도 여러 번 등장했다.","[{""fldgubun"": ""3"", ""infoname"": ""화장실"", ""infotext"": ""있음"", ""contentid"": ""264432"", ""serialnum"": ""0"", ""contenttypeid"": ""12""}]",0.00,0
2905845,강원특별자치도 춘천시 순환대로 1154-115,,2026-07-30 12:38:44.641711,2022-11-11 10:50:10,,https://tong.visitkorea.or.kr/cms/resource/29/2905829_image2_1.jpeg,,,6,127.7770000000,37.8932000000,,,,탑플레이스 다이닝,,24212,39,51,110,1,"춘천에 위치한 이곳은 언덕 위에 자리해 탁 트인 전망과 함께 식사를 즐길 수 있는 레스토랑이다. 나선형 계단을 따라 올라가면 만날 수 있는 공간과 넓은 테라스에서는 춘천 시내를 한눈에 내려다볼 수 있다. 대표 메뉴인 콤보 스테이크 플래터는 두꺼운 무쇠 판에 제공되어 마지막까지 따뜻하고 촉촉한 맛을 즐길 수 있으며, 다양한 메뉴를 함께 맛볼 수 있어 인기가 높다. 아름다운 전망과 분위기를 갖추고 있어 데이트, 가족 외식, 기념일 식사 장소로 많은 이들이 찾는다.",[],0.00,0
264434,강원특별자치도 춘천시 중앙로 55,(중앙로2가),2026-07-30 12:38:44.641711,2003-10-25 03:02:57,,https://tong.visitkorea.or.kr/cms/resource/11/3538111_image2_1.jpg,https://www.chuncheon.go.kr/tour/,033-250-3089,6,127.7275281215,37.8799919517,불가능,연중무휴,,춘천명동거리,상시 개방,24353,12,51,110,4,"춘천 명동 거리는 서울 명동처럼 번화한 중심가로, 강원도청과 춘천시청 등 관공서와 주요 은행이 위치해 있다. 거리 일대에는 옷 가게, 화장품 가게, 신발 가게, 카페, 음식점 등 다양한 상점이 밀집해 있다. 중심 거리에는 드라마 ‘겨울연가’ 촬영지를 기념하는 조형물이 설치되어 있다. M 백화점, 브라운 5번가, 영화관 등 다양한 문화·쇼핑 시설이 있으며, 중앙 로터리 아래로는 350여 개 점포가 입점한 대규모 지하상가가 조성되어 있다. 명동을 중심으로 닭갈비골목, 육림고개, 춘천 중앙시장이 이어져 다양한 즐길 거리를 제공한다.","[{""fldgubun"": ""2"", ""infoname"": ""촬영장소"", ""infotext"": ""드라마 <겨울연가> 촬영지\n"", ""contentid"": ""264434"", ""serialnum"": ""0"", ""contenttypeid"": ""12""}, {""fldgubun"": ""3"", ""infoname"": ""입 장 료"", ""infotext"": ""무료"", ""contentid"": ""264434"", ""serialnum"": ""1"", ""contenttypeid"": ""12""}]",0.00,0
627386,강원특별자치도 춘천시 방송길36번길 73-10,(근화동),2026-07-30 12:38:44.641711,2008-09-23 22:32:27,,https://tong.visitkorea.or.kr/cms/resource/09/589009_image2_1.jpg,,,6,127.7163238554,37.8734064334,,,,테마모텔,,24360,32,51,110,7,"강원 춘천시 근화동에 위치한 테마모텔 주변에는 물시계전시관, 에티오피아 한국전 참전기념관, 춘천시립도서관, 윤희순여사 동상, 공지천 유원지, 향토공예관, 춘천남부시장, 풍물시장, 춘천중앙시장, 춘천제일시장, 춘천문화예술회관, 춘천지구 전적비 등이 있다.",[],0.00,0
264483,강원특별자치도 철원군 철원읍 두루미로 1882,(철원읍),2026-07-30 12:38:44.641711,2004-03-06 00:41:31,,http://tong.visitkorea.or.kr/cms/resource/22/3344322_image2_1.JPG,"<a href=""https://www.cwg.go.kr/tour/contents.do?key=549""target=""_blank"" title=""철원 문화관광"">https://www.cwg.go.kr/tour/</a>",033-450-5559,6,127.2291459907,38.3092138272,가능,매주 화요일,12,월정리역,09:30 / 10:30 / 13:30 / 14:30 (11 월~2 월 14:00),24001,12,51,780,4,"월정리역은 비무장지대 남쪽 한계선에 가장 가까이 있는 마지막 기차역이다. 월정리역에 가면 ‘철마(鐵馬)는 달리고 싶다’는 팻말 옆에 멈춰 선 열차를 볼 수 있다. 6·25 전쟁 당시 북한군이 철수하면서 열차 앞부분만을 가져가 지금은 객차로 쓰이는 뒷부분만 일부 남아 있다. 6·25 전쟁 당시 가장 치열한 전투가 이루어졌던 철의 삼각지에 위치한 월정리역의 멈춰진 기차는 한국의 분단역사를 상징적으로 표현하는 상징물이다. 현재 철원 월정리역(철의 삼각전망대)은 철원군이 안보관광코스로 운영하고 있으며, 매년 많은 관광객이 찾고 있다.","[{""fldgubun"": ""1"", ""infoname"": ""등산로"", ""infotext"": """", ""contentid"": ""264483"", ""serialnum"": ""0"", ""contenttypeid"": ""12""}, {""fldgubun"": ""2"", ""infoname"": ""관광코스안내"", ""infotext"": """", ""contentid"": ""264483"", ""serialnum"": ""1"", ""contenttypeid"": ""12""}, {""fldgubun"": ""3"", ""infoname"": ""화장실"", ""infotext"": ""있음"", ""contentid"": ""264483"", ""serialnum"": ""2"", ""contenttypeid"": ""12""}, {""fldgubun"": ""3"", ""infoname"": ""입 장 료"", ""infotext"": ""- 개인 4,000원<br>\n- 청소년·군인 3,000원<br>\n- 어린이 2,000원"", ""contentid"": ""264483"", ""serialnum"": ""3"", ""contenttypeid"": ""12""}, {""fldgubun"": ""4"", ""infoname"": ""내국인 예약안내"", ""infotext"": """", ""contentid"": ""264483"", ""serialnum"": ""4"", ""contenttypeid"": ""12""}]",0.00,0
292835,강원특별자치도 영월군 영월읍 하송리,61-19 영월동강둔치,2026-07-30 12:38:44.641711,2005-03-29 20:03:23,,https://tong.visitkorea.or.kr/cms/resource/21/4004221_image2_1.jpg,https://danjong.ywfestival.com/danjong,,6,128.4686748000,37.1780576000,,,,단종문화제,,26237,15,51,750,4,"단종문화제는 조선 제6대 임금인 단종의 고혼과 충신들의 넋을 축제로 승화시킨 영월의 대표적인 향토문화제이다. 1967년에 ""단종제""라는 이름으로 시작된 이 축제는 1990년 제24회 때부터 ""단종문화제""로 명칭을 바꾸어 현재까지 다양한 체험과 함께 관람객들에게 다가가고 있다. 조선 제6대 단종대왕의 능 장릉이 있는 영월에서 제58회 단종문화제가 2026년 4월 24일(금)부터 26일(일)까지 3일간 개최된다. 올해의 단종문화제는 단종국장, 단종제향, 정순왕후 선발대회, 칡 줄 다리기, 체험행사, 참여행사, 공연행사 등 다채로운 행사가 진행 될 예정이다.","[{""fldgubun"": ""1"", ""infoname"": ""행사소개"", ""infotext"": ""단종문화제는 조선 제6대 임금인 단종의 고혼과 충신들의 넋을 축제로 승화시킨 영월의 대표적인 향토문화제이다. 1967년에 \""단종제\""라는 이름으로 시작된 이 축제는 1990년 제24회 때부터 \""단종문화제\""로 명칭을 바꾸어 현재까지 다양한 체험과 함께 관람객들에게 다가가고 있다. 조선 제6대 단종대왕의 능 장릉이 있는 영월에서 제58회 단종문화제가 2026년 4월 24일(금)부터 26일(일)까지 3일간 개최된다. 올해의 단종문화제는 단종국장, 단종제향, 정순왕후 선발대회, 칡 줄 다리기, 체험행사, 참여행사, 공연행사 등 다채로운 행사가 진행 될 예정이다."", ""contentid"": ""292835"", ""serialnum"": ""1"", ""contenttypeid"": ""15""}, {""fldgubun"": ""2"", ""infoname"": ""행사내용"", ""infotext"": ""1. 주요 프로그램 : 단종국장 재현, 가장행렬, 별별퍼레이드, 단종제향, 칡 줄다리기, 정순왕후 선발대회, 공연행사, 궁중음식 경연대회 제2회 단종의 미식제\n2. 전통행사 프로그램 : 영산대재\n3. 문학/전시/참여 프로그램 : 지역예술인 전시행사, 마을 화합 건강 체조 대회, 먹거리 마당, 전통음식 재현체험, 학술 심포지엄, 제26회 수필의 날, 일반/학생 백일장, 사생/만화 그리기 대회\n4. 신규 프로그램 : 가례, 단종기획 전시, 사전 퍼포먼스, 전국 합창대회 등\n5. 상설 프로그램 : 깨비 노리터, 리마인드 전통혼례, 장릉 체험존, 여우내/청년마켓, 다문화 음식 체험, 미션 스탬프, 영터리 마켓, 불꽃놀이와 드론쇼, 동강 카페, 스마트 관광 서비스 제공"", ""contentid"": ""292835"", ""serialnum"": ""6"", ""contenttypeid"": ""15""}]",0.00,0
337517,강원특별자치도 횡성군 둔내면 청태산로 777,,2026-07-30 12:38:44.641711,2007-12-18 22:22:02,숲트레칭 / 숲오감체험 / 활력드림 등,https://tong.visitkorea.or.kr/cms/resource/59/3105959_image2_1.jpg,https://www.sooperang.go.kr/,033-340-6300,6,128.2866869355,37.5372192818,가능 (소형 약 70대 / 대형 약 8대),"매월 첫째 주 월요일 (단, 월요일이 공휴일인 경우 그 다음 평일 휴무)",,국립횡성숲체원,[숲체원]- 09:00~18:00- 휴게시간 12:00~13:00[숙박시설]- 15:00~11:00,25261,12,51,730,5,"청태산 해발 850m에 위치하고 있는 국립횡성숲체원은 한국산림복지진흥원에서 운영하는 국가 제1호 산림교육센터다.  늘솔길(탐방로)의 하늘로 뻗은 잣나무 숲길을 따라 올라가다 보면, 청태산 치유의 숲 내 산림치유센터에서 스트레스 타파 산림치유 프로그램을 즐길 수 있다. 유아와 청소년의 생태감수성 발달과 신체 건강을 위한 산림교육 프로그램도 다양하게 제공한다. 또한 낙엽송과 졸참나무 사이로 떨어진 도토리와 다람쥐를 볼 수 있으며, 층층나무, 자작나무를 찾아 걷다 보면 계곡에 발을 담글 수도 있다. 아이들과 함께 온 가족들은 숲오감체험장에서 즐거운 시간을 가질 수 있으며, 무장애 데크로드는 교통약자를 배려하여 남녀노소 누구나 숲을 만끽할 수 있다.","[{""fldgubun"": ""1"", ""infoname"": ""시설이용료"", ""infotext"": ""[숙박시설]\n- 2인실 비수기·주중 39,000원\n- 2인실 성수기·주말 65,000원\n- 4인실 비수기·주중 75,000원\n- 4인실 성수기·주말 134,000원\n- 6인실 비수기·주중 98,000원\n- 6인실 성수기·주말 173,000원\n[부대시설(2시간 기준)]\n- 대강당 210,000원\n- 중강당 1호 120,000원\n- 중강당 2호 180,000원\n- 배움방 1호 120,000원\n- 배움방 2호·5호 90,000원\n- 분임 배움방 90,000원\n※ 자세한 이용요금은 홈페이지 참조 요망"", ""contentid"": ""337517"", ""serialnum"": ""3"", ""contenttypeid"": ""12""}, {""fldgubun"": ""2"", ""infoname"": ""화장실"", ""infotext"": ""있음"", ""contentid"": ""337517"", ""serialnum"": ""5"", ""contenttypeid"": ""12""}]",0.00,0
397687,강원특별자치도 양양군 현북면 어성전길 384,,2026-07-30 12:38:44.641711,2008-01-19 02:47:30,,https://tong.visitkorea.or.kr/cms/resource/58/1815658_image2_1.jpg,,,6,128.6727013245,37.9323704100,,,,환상의성,,25051,32,51,830,7,"어성전 계곡에서 남대천으로 흘러가는 물줄기를 따라 산 중턱쯤 위치한 환상의성은 나무가 많아 시원한 그늘이 있는 곳, 물이 맑아 마음까지 상쾌해지는 곳이다.","[{""roompc"": """", ""roomtv"": ""Y"", ""roombath"": """", ""roomcode"": """", ""roomcook"": ""Y"", ""roomimg1"": """", ""roomimg2"": """", ""roomimg3"": """", ""roomimg4"": """", ""roomimg5"": """", ""roomsofa"": """", ""contentid"": ""397687"", ""roomcable"": """", ""roomcount"": ""1"", ""roomintro"": ""※ 객실 가격은 전화문의 요망<br>※ 위 정보는 2024년 06월에 작성된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망"", ""roomsize1"": ""10"", ""roomsize2"": ""33"", ""roomtable"": """", ""roomtitle"": ""향나무"", ""roomimg1alt"": """", ""roomimg2alt"": """", ""roomimg3alt"": """", ""roomimg4alt"": """", ""roomimg5alt"": """", ""cpyrhtDivCd1"": """", ""cpyrhtDivCd2"": """", ""cpyrhtDivCd3"": """", ""cpyrhtDivCd4"": """", ""cpyrhtDivCd5"": """", ""roominternet"": """", ""roommaxcount"": ""4"", ""contenttypeid"": ""32"", ""roombasecount"": ""2"", ""roomhairdryer"": """", ""roomtoiletries"": ""Y"", ""roomhometheater"": """", ""roomaircondition"": ""Y"", ""roombathfacility"": ""Y"", ""roomrefrigerator"": ""Y"", ""roomoffseasonminfee1"": ""70000"", ""roomoffseasonminfee2"": ""120000"", ""roompeakseasonminfee1"": ""0"", ""roompeakseasonminfee2"": ""0""}]",0.00,0
398005,강원특별자치도 홍천군 당무로 987,,2026-07-30 12:38:44.641711,2008-01-19 03:33:04,,https://tong.visitkorea.or.kr/cms/resource/39/1853539_image2_1.jpg,,,6,128.0321941297,37.7475777465,,,,너른바위,,25159,32,51,720,7,"공작이 날개를 펼친 모습과 같다 하여 붙여진 공작산으로 둘러싸이고 그 산을 따라 흐르는 군업천을 바라보는 바로 그곳에 너른바위 펜션이 있다. 너른바위펜션은 2층 통나무펜션 앞 맑은 계곡이 흐르고 다슬기가 많으며 낚시도 할 수 있는 단독 별장형 펜션이다. 봄에는 아카시아 향이 여름에는 시원한 계곡물이 흐르는 소리, 가을에는 활짝 핀 코스모스가 겨울에는 눈 덮인 자연이 아름다운 통나무집 다락방에서 소중한 추억을 담을 수 있다.","[{""roompc"": """", ""roomtv"": ""Y"", ""roombath"": """", ""roomcode"": """", ""roomcook"": ""Y"", ""roomimg1"": """", ""roomimg2"": """", ""roomimg3"": """", ""roomimg4"": """", ""roomimg5"": """", ""roomsofa"": """", ""contentid"": ""398005"", ""roomcable"": ""Y"", ""roomcount"": ""1"", ""roomintro"": ""※ 위 정보는 2021년 06월에 수정된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망"", ""roomsize1"": ""33"", ""roomsize2"": ""108"", ""roomtable"": ""Y"", ""roomtitle"": ""흥부놀부한옥"", ""roomimg1alt"": """", ""roomimg2alt"": """", ""roomimg3alt"": """", ""roomimg4alt"": """", ""roomimg5alt"": """", ""cpyrhtDivCd1"": """", ""cpyrhtDivCd2"": """", ""cpyrhtDivCd3"": """", ""cpyrhtDivCd4"": """", ""cpyrhtDivCd5"": """", ""roominternet"": """", ""roommaxcount"": ""20"", ""contenttypeid"": ""32"", ""roombasecount"": ""12"", ""roomhairdryer"": ""Y"", ""roomtoiletries"": """", ""roomhometheater"": """", ""roomaircondition"": ""Y"", ""roombathfacility"": ""Y"", ""roomrefrigerator"": ""Y"", ""roomoffseasonminfee1"": ""550000"", ""roomoffseasonminfee2"": ""600000"", ""roompeakseasonminfee1"": ""0"", ""roompeakseasonminfee2"": ""0""}]",0.00,0
398138,강원특별자치도 횡성군 둔내면 두원2길 45-20,,2026-07-30 12:38:44.641711,2008-01-19 03:52:31,,https://tong.visitkorea.or.kr/cms/resource/64/1853564_image2_1.jpg,,,6,128.2567883676,37.4933851394,,,,꿈속에 그린 펜션,,25263,32,51,730,7,"강원도의 맑은 공기와 수려한 자연과 함께 수목원 같은 분위기를 함께 즐기실 수 있는 꿈속에 그린 펜션은 평범함 목조건물의 펜션이 아니라 현대 유럽풍의 목조 방식으로 지어진 럭셔리한 분위기의 고급 펜션이다. 펜션 앞에는 성우리조트가 있고 머릿속을 맑게 할 수 있는 수목원이 있어 가족, 연인, 친구들과 함께하기 좋다.",[],0.00,0
3072025,강원특별자치도 춘천시 서면 신매리,65,2026-07-30 12:38:44.641711,2023-11-29 15:03:22,,https://tong.visitkorea.or.kr/cms/resource/72/3052272_image2_1.jpg,,,6,127.7131990000,37.9164550000,,,,토비스수상레져,,24460,28,51,110,6,"토비스수상레저는 강원도 춘천시 서면 신매리에 있는 수상레저 스포츠 시설이다. 1급수 북한강 맑은 물에서 수상 스포츠를 즐길 수 있으며 수상레저 시설이 밀집한 지역에 비해 한산하고 조용해 이곳을 아는 마니아층의 방문이 많은 편이다. 수상스키와 웨이크보드 등을 탈 수 있고 초보자의 경우 강습도 받을 수 있다. 이용시간이나 예약, 강습은 전화문의를 통해서 자세히 알 수 있다. 아름답고 청정한 자연환경을 누리며 시원한 여름을 보내기에 안성맞춤이다.",[],0.00,0
403576,강원특별자치도 양양군 서면 대청봉길 58-120,,2026-07-30 12:38:44.641711,2008-01-20 07:10:08,,,,,6,128.4486582802,38.0776999624,,,7,오색식당,,25033,39,51,830,1,"설악산 국립공원 내 오색약수터에 위치한 식당으로, 약수로 밥을 짓는 약수밥 전문식당이다. 산채정식은 12가지가량의 반찬이 나오는데 계절마다 나물의 종류가 조금씩 다르게 나온다. 더덕취, 마타리취, 두릅, 표고, 고사리, 참나물 등 설악산에서 나는 나물만 취급하고 있다. 된장찌개는 황태 육수로 장시간 끓인 육수를 사용해 시원하고 구수한 뒷맛을 낸다. 약수가마솥정식이 대표 메뉴이며, 외에도 더덕구이정식, 황태구이정식, 산채정식 등이 있다.","[{""fldgubun"": ""1"", ""infoname"": ""화장실"", ""infotext"": ""있음"", ""contentid"": ""403576"", ""serialnum"": ""0"", ""contenttypeid"": ""39""}]",0.00,0
407202,강원특별자치도 횡성군 갑천면 정포로430번길 113,,2026-07-30 12:38:44.641711,2008-01-15 19:21:59,,https://tong.visitkorea.or.kr/cms/resource/66/1842066_image2_1.jpg,https://www.foresttrip.go.kr,033-344-3391,6,128.1118510112,37.5390435038,가능,연중무휴,,횡성자연휴양림,[숙박시설]- 15:00~익일 11:00,25258,12,51,730,5,"횡성자연휴양림은 산세가 깊고 인적이 드문 청정지역에 위치하고 있다. ​꽃이 피는 나무, 단풍이 멋있는 나무, 사철나무 등을 고르게 심어 사계절 아름다운 경관을 유지하고 있으며, 산책로 주변에 석상 및 조각상이 조성되어 있어 포토존으로도 좋은 볼거리를 제공하고 있다.
휴양림 내 숲속의 집이라는 숙박시설뿐 아니라 넓은 오토캠핑장과 카라반을 위한 전용 사이트가 준비되어 있으며, 수영장, 골프연습장, RC 트랙, 카페 등의 부대시설이 잘 갖춰져 있다. 휴양림 내에 있는 아리조나 카페는 실제 서부 시대에 사용하던 역마차 및 오래된 캠핑 장비 등을 전시하고 있어 여러 가지 볼거리를 제공한다.","[{""fldgubun"": ""1"", ""infoname"": ""입장료"", ""infotext"": ""무료"", ""contentid"": ""407202"", ""serialnum"": ""1"", ""contenttypeid"": ""12""}, {""fldgubun"": ""3"", ""infoname"": ""내국인예약안내"", ""infotext"": ""홈페이지 예약"", ""contentid"": ""407202"", ""serialnum"": ""10"", ""contenttypeid"": ""12""}, {""fldgubun"": ""1"", ""infoname"": ""시설이용료"", ""infotext"": ""※ 시설, 비수기 및 성수기 별로 이용요금이 상이하므로 홈페이지 참조"", ""contentid"": ""407202"", ""serialnum"": ""3"", ""contenttypeid"": ""12""}, {""fldgubun"": ""1"", ""infoname"": ""주차요금"", ""infotext"": ""무료"", ""contentid"": ""407202"", ""serialnum"": ""4"", ""contenttypeid"": ""12""}, {""fldgubun"": ""2"", ""infoname"": ""화장실"", ""infotext"": ""있음"", ""contentid"": ""407202"", ""serialnum"": ""5"", ""contenttypeid"": ""12""}]",0.00,0
1853434,,,2026-07-30 12:38:44.641711,2013-10-25 01:51:08,,http://tong.visitkorea.or.kr/cms/resource/23/1046023_image2_1.jpg,,,6,129.2662412377,37.3230642108,,,4,맑고 깨끗한 삼척의 바다를 즐기다,,,25,51,230,4,"삼척의 바다는 유난히 깨끗하고 아름다운 풍광을 간직하고 있다. 장호어촌체험마을은 투명한 바다에서 다양한 어촌체험을 즐길 수 있는 곳이며, 북쪽으로 청정한 용화해변을 굽어볼 수 있는 말국재, 마라토너 황영조 선수의 고향인 초곡항, 고려 공양왕릉 등 바다와 함께 흥미로운 이야기가 펼쳐진다.",[],0.00,0
407252,강원특별자치도 평창군 진부면 아차골길 132,,2026-07-30 12:38:44.641711,2008-01-15 21:55:24,숲속체험 프로그램 / 목재문화체험교실 프로그램,http://tong.visitkorea.or.kr/cms/resource/99/3555099_image2_1.jpg,"<a href=""https://www.foresttrip.go.kr/indvz/main.do?hmpgId=0243""target=""_blank"" title=""새창: 국립두타산자연휴양림 홈페이지로 이동"">https://www.foresttrip.go.kr</a>",033-334-8815,6,128.5759014877,37.5597985551,가능,매주 화요일,15,국립두타산자연휴양림,"[일일개장]<br>
09:00~18:00<br>
[숙박시설] <br>
- 입실 15:00<br>
- 퇴실 11:00",25337,12,51,760,5,"국립두타산자연휴양림은 강원도 평창군 진부면과 정선군의 경계인 해발 1,357m의 두타산 자락에 위치한 산악형 자연휴양림이다. 산속에 자리한 두타산자연휴양림은 숲속의 집과 휴양관, 연립동으로 이루어진 21개의 숙박시설과 5인 기준의 야영장 20개을 운영하고 있다. 숙박시설에서는 모닥불과 장작불이 금지되며 바비큐 이용도 객실외부나 야영장에서만 가능하다. 봄, 가을 산불조심기간에는 야외 바비큐도 금지되므로 방문하기 전 기상상황을 비롯해 이용수칙을 먼저 알아보는 것이 좋다. 체험 프로그램은 솟대, 나무 목걸이 만들기와 같은 목재문화체험과 선비들의 투호놀이, 열매 구슬치기 놀이 등으로 이루어진 숲속 체험 프로그램으로 이루어져 있다. 숙박 시설과 야영장, 체험 프로그램 신청은 모두 홈페이지를 통해 이루어진다.","[{""fldgubun"": ""3"", ""infoname"": ""이용가능시설"", ""infotext"": ""숙박시설 / 야영장"", ""contentid"": ""407252"", ""serialnum"": ""0"", ""contenttypeid"": ""12""}, {""fldgubun"": ""3"", ""infoname"": ""화장실"", ""infotext"": ""있음"", ""contentid"": ""407252"", ""serialnum"": ""1"", ""contenttypeid"": ""12""}, {""fldgubun"": ""3"", ""infoname"": ""시설이용료"", ""infotext"": ""[숙박시설]<br>\n- 숲속의집 (비수기 주중) 75,000원 / (성수기 및 주말) 134,000원<br>\n- 휴양관 (비수기 주중) 44,000~152,000원 / (성수기 및 주말) 76,000~236,000원<br>\n- 연립동 (비수기 주중) 75,000원 / (성수기 및 주말) 134,000원<br>\n[야영시설]<br>\n- 비수기 주중 14,000원<br>\n- 성수기 및 주말 15,500원<br>\n※ 이용요금은 변동될 수 있으므로 자세한 사항은 홈페이지 참조"", ""contentid"": ""407252"", ""serialnum"": ""2"", ""contenttypeid"": ""12""}]",0.00,0
505886,강원특별자치도 홍천군 서면 한서로 2101,,2026-07-30 12:38:44.641711,2008-03-06 00:39:02,,,,,6,127.6687693772,37.6190504315,,,,스키토탈,,25103,28,51,720,6,비발디파크 정문에 위치한 스키토탈은 스키와 스노보드 장비 대여 및 판매를 전문으로 하는 곳으로 초보자부터 전문가까지 누구나 이용할 수 있도록 다양한 장비를 갖추고 있으며 최신 트렌드와 고품질의 기어를 제공하고 전문 상담을 통해 개인 실력과 체형에 맞는 장비를 추천받을 수 있다. 넓고 쾌적한 매장 환경과 친절한 사용 가이드로 초보자도 쉽게 이용할 수 있으며 스키와 보드 외에도 방한복 고글 장갑 등 겨울 스포츠에 필요한 모든 용품을 구비하여 원스톱 쇼핑이 가능할 뿐더러 비발디파크 정문과 가까운 위치로 접근성이 뛰어나 비발디파크에서 스키를 즐기기 위한 최적의 선택지로 사랑받는 곳이다.,"[{""fldgubun"": ""1"", ""infoname"": ""포인트안내"", ""infotext"": """", ""contentid"": ""505886"", ""serialnum"": ""0"", ""contenttypeid"": ""28""}, {""fldgubun"": ""3"", ""infoname"": ""대여안내"", ""infotext"": ""스키복, 고글, 바이저헬멧 등"", ""contentid"": ""505886"", ""serialnum"": ""1"", ""contenttypeid"": ""28""}, {""fldgubun"": ""4"", ""infoname"": ""부대시설"", ""infotext"": ""탈의실"", ""contentid"": ""505886"", ""serialnum"": ""2"", ""contenttypeid"": ""28""}, {""fldgubun"": ""4"", ""infoname"": ""보유장비"", ""infotext"": ""스키복, 고글, 바이저헬멧 등"", ""contentid"": ""505886"", ""serialnum"": ""3"", ""contenttypeid"": ""28""}]",0.00,0
513977,강원특별자치도 횡성군 둔내면 고원로 389,,2026-07-30 12:38:44.641711,2008-03-17 22:50:21,,https://tong.visitkorea.or.kr/cms/resource/24/3588924_image2_1.jpg,http://www.rockyski.com,,6,128.2384010956,37.4986980327,,,,록키스키,,25263,28,51,730,6,"록키스키(ROCKY SKI) 렌탈샵은 웰리힐리파크 인근에 위치한 스키 및 스노보드 렌탈 전문점이다. KTX 둔내역과 인접해 있어 당일치기 여행이 가능하며, 리프트권 할인과 스키, 보드 강습이 가능한 곳으로 최신 장비 렌탈, 전문 강사진의 교육, 리프트권 할인 이벤트 등을 제공한다. 또한 둔내웰리힐리 스키장 렌탈샵으로 주변 숙박시설 펜션, 리조트 숙박정보도 제공한다. 할인된 가격과 전문가들의 실전 강의로 스키나 보드를 처음 접하는 사람들에게 만족도 높은 스키, 보드 전문 강습센터이다.","[{""fldgubun"": ""2"", ""infoname"": ""이용요금"", ""infotext"": ""- 스키 장비 20,000원~100,000원- 보드 20,000원~60,000원- 의상 20,000원~40,000원※ 자세한 사항은 홈페이지 참조"", ""contentid"": ""513977"", ""serialnum"": ""1"", ""contenttypeid"": ""28""}]",0.00,0
2913234,강원특별자치도 춘천시 신북읍 신샘밭로 380,,2026-07-30 12:38:44.641711,2022-11-07 18:42:53,,http://tong.visitkorea.or.kr/cms/resource/34/2919034_image2_1.jpg,,,6,127.7531705828,37.9252961533,,,13,파머스가든,,24205,39,51,110,2,"""농업의 가치를 알고, 자연을 벗삼아 풍요로운 삶을 만들어가는 젊은 농부들""매일 아침 천연 발효종을 사용하여 건강한 빵을 만들고 있습니다.젊은 농부들이 직접 재배하고 수확한 신선한 재료를 사용하여 디저트 빵들을 개발하고 있습니다.저희 가든의 장점은 주차장이 무척 넓으며, 정원에서 식,음료를 즐길 수 있습니다.매장 앞,뒤,옆으로 넓게 펼쳐진 잔디밭에서 가족,지인,친구,반려견과 함께 즐거운 시간을 보낼 수 있으며, 매장 뒤편으로는 소양강을 따라 산책로가 조성되어있습니다.소양댐 드라이브, 춘천 여행, 춘천 모임의 필수 코스 파머스 가든이 여러분을 기다립니다.",[],0.00,0
